video_name,vid,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,target_encode_energy_uj,decode_energy_uj,total_energy_uj
Gaming_2160P-348d,Gaming_2160P-348d_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,4429,38.882016,91.032293,20,1075.4307164132051,77.24882977,1152.6795461807053
Gaming_2160P-348d,Gaming_2160P-348d_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,1136,36.984231,81.936316,30,877.5540030201521,53.729177432699984,931.2831805
Gaming_2160P-348d,Gaming_2160P-348d_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,272,33.157625,62.346866,40,695.5642045795436,26.13379885,721.6980034315436
Gaming_2160P-348d,Gaming_2160P-348d_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,83,28.467041,32.919592,50,685.5747219075926,21.32911692,706.9038388279926
Gaming_2160P-348d,Gaming_2160P-348d_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,7453,35.709722,84.358592,10,717.8739957878423,58.61369804271001,776.4876938305523
Gaming_2160P-348d,Gaming_2160P-348d_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,2339,35.383017,80.684594,20,498.9844314358996,27.41522984,526.3996612740996
Gaming_2160P-348d,Gaming_2160P-348d_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,611,34.118753,69.594965,30,359.1985952,17.02001936951052,376.2186145455975
Gaming_2160P-348d,Gaming_2160P-348d_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,148,31.159326,48.932489,40,295.3852847436283,12.507078497200002,307.8923632408283
Gaming_2160P-348d,Gaming_2160P-348d_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,47,26.916914,20.978171,50,252.38558746636664,10.75238961,263.13797707291667
Animation_2160P-41dc,Animation_2160P-41dc,2160,3840,2160,yuv420p,15,1492998,264343,47.51324,99.204751,10,14904.458225418872,990.4177066,15894.875932018207
Animation_2160P-41dc,Animation_2160P-41dc,2160,3840,2160,yuv420p,15,1492998,98552,40.081277,96.983751,20,10846.704437466968,546.7905243635489,11393.494961830516
Animation_2160P-41dc,Animation_2160P-41dc,2160,3840,2160,yuv420p,15,1492998,25377,33.858691,87.499083,30,6561.432549182682,261.4393457868437,6822.871894969526
Animation_2160P-41dc,Animation_2160P-41dc,2160,3840,2160,yuv420p,15,1492998,5644,28.631495,58.190341,40,3584.3997166050885,149.35474740229998,3733.754464007389
Animation_2160P-41dc,Animation_2160P-41dc,2160,3840,2160,yuv420p,15,1492998,1038,22.808839,28.417252,50,2045.2418405086755,105.17014910585716,2150.411989614533
Animation_2160P-41dc,Animation_2160P-41dc_downsample_1080p,1080,1920,1080,yuv420p,15,1492998,76499,31.959274,91.846972,10,4211.641217444802,288.7948918,4500.436109218303
Animation_2160P-41dc,Animation_2160P-41dc_downsample_1080p,1080,1920,1080,yuv420p,15,1492998,28136,31.275912,86.690164,20,2916.438075187639,149.71124676155554,3066.1493219491945
Animation_2160P-41dc,Animation_2160P-41dc_downsample_1080p,1080,1920,1080,yuv420p,15,1492998,7490,29.387139,70.430703,30,1698.951881550752,70.73660941004998,1769.688490960802
Animation_2160P-41dc,Animation_2160P-41dc_downsample_1080p,1080,1920,1080,yuv420p,15,1492998,1831,25.927272,43.027369,40,917.8739894335508,32.92489636369999,950.7988857972508
Animation_2160P-41dc,Animation_2160P-41dc_downsample_1080p,1080,1920,1080,yuv420p,15,1492998,225,21.786368,23.530741,50,442.8942244562648,15.474033145599998,458.3682576018648
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,720,1280,720,yuv420p,15,1492998,33836,27.54911,79.331506,10,2008.5352754539465,136.33174896840703,2144.867024422353
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,720,1280,720,yuv420p,15,1492998,12219,27.287023,71.49301,20,1426.382627545596,64.78280741513514,1491.165434960731
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,720,1280,720,yuv420p,15,1492998,3438,26.444529,55.097976,30,801.3301407755467,28.28995708774092,829.6200978632877
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,720,1280,720,yuv420p,15,1492998,841,24.423665,33.977802,40,424.9343966730966,15.009320387280004,439.9437170603766
Animation_2160P-41dc,Animation_2160P-41dc_downsample_720p,720,1280,720,yuv420p,15,1492998,77,21.516936,21.283762,50,182.20578223624503,7.389247587864286,189.5950298241093
Vlog_2160P-030a,Vlog_2160P-030a,2160,3840,2160,yuv420p,23.97602398,2386411,185000,48.628666,99.844952,10,20083.38866695438,894.5447593471816,20977.93342630156
Vlog_2160P-030a,Vlog_2160P-030a,2160,3840,2160,yuv420p,23.97602398,2386411,52052,41.899812,98.51851,20,13324.228007493244,439.6019466782596,13763.829954171504
Vlog_2160P-030a,Vlog_2160P-030a,2160,3840,2160,yuv420p,23.97602398,2386411,7576,37.283224,89.566655,30,7011.735664027908,203.21991922722856,7214.955583255136
Vlog_2160P-030a,Vlog_2160P-030a,2160,3840,2160,yuv420p,23.97602398,2386411,1478,33.394732,72.348178,40,3975.833002307761,141.8290377,4117.662039995761
Vlog_2160P-030a,Vlog_2160P-030a,2160,3840,2160,yuv420p,23.97602398,2386411,429,27.74339,42.112254,50,2891.3450379204933,142.6349188,3033.9799567210084
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,1080,1920,1080,yuv420p,23.97602398,2386411,54099,32.417735,88.046318,10,5941.745596,254.30508131843416,6196.050676988095
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,1080,1920,1080,yuv420p,23.97602398,2386411,10494,31.987326,82.752003,20,3594.814018780843,93.40916266785712,3688.223181448701
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,1080,1920,1080,yuv420p,23.97602398,2386411,1815,31.359586,73.188431,30,1585.090001336396,40.38930742296428,1625.4793087593605
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,1080,1920,1080,yuv420p,23.97602398,2386411,428,29.581234,52.832141,40,927.3940879624228,28.311353244290903,955.7054412067135
Vlog_2160P-030a,Vlog_2160P-030a_downsample_1080p,1080,1920,1080,yuv420p,23.97602398,2386411,107,25.901191,23.244484,50,668.3631524470587,23.163025917085715,691.5261783641445
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,720,1280,720,yuv420p,23.97602398,2386411,23384,26.891788,71.337923,10,2412.200868207693,129.8055538722568,2542.006422
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,720,1280,720,yuv420p,23.97602398,2386411,3573,26.807894,66.703418,20,1232.6477728787354,34.42982034076365,1267.077593219499
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,720,1280,720,yuv420p,23.97602398,2386411,586,26.692338,57.503703,30,647.0379964534849,17.08672121,664.1247176584849
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,720,1280,720,yuv420p,23.97602398,2386411,146,26.304525,38.012791,40,379.7082485323302,13.080153543557692,392.7884020758879
Vlog_2160P-030a,Vlog_2160P-030a_downsample_720p,720,1280,720,yuv420p,23.97602398,2386411,46,25.36646,16.24375,50,286.02640044649445,10.168441039333333,296.1948414858278
Sports_2160P-1733,Sports_2160P-1733,2160,3840,2160,yuv420p,30,2985997,98951,51.660438,98.661095,10,11780.317119095464,632.1619653222859,12412.479084417751
Sports_2160P-1733,Sports_2160P-1733,2160,3840,2160,yuv420p,30,2985997,28292,45.629416,98.059416,20,7464.667629088926,349.0683225461715,7813.735951635098
Sports_2160P-1733,Sports_2160P-1733,2160,3840,2160,yuv420p,30,2985997,6659,40.023212,92.349289,30,5014.017569938586,223.53280361384543,5237.550373552432
Sports_2160P-1733,Sports_2160P-1733,2160,3840,2160,yuv420p,30,2985997,1564,34.352287,68.909873,40,3779.0312816058704,182.15132807414395,3961.182609680014
Sports_2160P-1733,Sports_2160P-1733,2160,3840,2160,yuv420p,30,2985997,435,29.012332,35.350549,50,3031.884813334613,162.27665619918577,3194.161469533799
Sports_2160P-1733,Sports_2160P-1733_downsample_1080p,1080,1920,1080,yuv420p,30,2985997,35877,42.346802,97.369848,10,3393.116987198482,259.9550985,3653.072085721082
Sports_2160P-1733,Sports_2160P-1733_downsample_1080p,1080,1920,1080,yuv420p,30,2985997,10056,40.136268,94.288423,20,2075.1014404436223,104.4375264509394,2179.538966894562
Sports_2160P-1733,Sports_2160P-1733_downsample_1080p,1080,1920,1080,yuv420p,30,2985997,2456,36.206255,78.966916,30,1422.9418920824176,104.68607616756888,1527.6279682499865
Sports_2160P-1733,Sports_2160P-1733_downsample_1080p,1080,1920,1080,yuv420p,30,2985997,539,31.172734,49.311871,40,940.2494276444048,34.86975231457143,975.1191799589762
Sports_2160P-1733,Sports_2160P-1733_downsample_1080p,1080,1920,1080,yuv420p,30,2985997,149,26.760426,20.528065,50,717.1164617889768,27.069767147520004,744.1862289364968
Sports_2160P-1733,Sports_2160P-1733_downsample_720p,720,1280,720,yuv420p,30,2985997,18711,37.309562,91.35589,10,1616.1512140955465,116.6431223394102,1732.794336434957
Sports_2160P-1733,Sports_2160P-1733_downsample_720p,720,1280,720,yuv420p,30,2985997,5359,36.225319,83.828342,20,934.6541168864544,50.04022286953845,984.6943397559928
Sports_2160P-1733,Sports_2160P-1733_downsample_720p,720,1280,720,yuv420p,30,2985997,1331,33.60479,65.184783,30,548.6860884556578,28.31277027759999,576.9988587332577
Sports_2160P-1733,Sports_2160P-1733_downsample_720p,720,1280,720,yuv420p,30,2985997,282,29.452235,36.562222,40,402.6612015802079,17.31115983,419.9723614090829
Sports_2160P-1733,Sports_2160P-1733_downsample_720p,720,1280,720,yuv420p,30,2985997,78,25.557971,16.601429,50,304.5295963364689,12.374720173066663,316.9043165095356
Gaming_2160P-34a1,Gaming_2160P-34a1,2160,3840,2160,yuv420p,60,5971994,82095,53.646651,99.073015,10,27997.50916458756,905.7740607854762,28903.28322537304
Gaming_2160P-34a1,Gaming_2160P-34a1,2160,3840,2160,yuv420p,60,5971994,19122,48.241997,97.51033,20,15328.478034745898,484.8631769350001,15813.341211680898
Gaming_2160P-34a1,Gaming_2160P-34a1,2160,3840,2160,yuv420p,60,5971994,4220,43.304133,89.154162,30,9886.550551217471,313.6100437029488,10200.160594920422
Gaming_2160P-34a1,Gaming_2160P-34a1,2160,3840,2160,yuv420p,60,5971994,1211,37.735711,69.118897,40,7203.938253462121,286.69819970870253,7490.636453170823
Gaming_2160P-34a1,Gaming_2160P-34a1,2160,3840,2160,yuv420p,60,5971994,544,32.7232,43.548385,50,6029.891497767916,283.5242081153572,6313.415705883273
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,1080,1920,1080,yuv420p,60,5971994,28526,43.359908,93.891265,10,6514.274290235939,312.7780330491428,6827.052323285081
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,1080,1920,1080,yuv420p,60,5971994,5779,42.071824,88.792299,20,4107.152483154164,110.09884237675364,4217.251325530918
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,1080,1920,1080,yuv420p,60,5971994,1441,39.375113,75.654096,30,2489.5243838562333,70.84561464737143,2560.3699985036046
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,1080,1920,1080,yuv420p,60,5971994,397,34.941943,53.152604,40,1868.6433738878395,53.79879273042857,1922.442166618268
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_1080p,1080,1920,1080,yuv420p,60,5971994,172,30.101605,21.151417,50,1416.083545434634,45.98700303,1462.070548463034
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,720,1280,720,yuv420p,60,5971994,14147,39.01962,81.724902,10,2969.7287860885267,122.94046207891672,3092.669248167444
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,720,1280,720,yuv420p,60,5971994,3142,38.311174,74.667321,20,1682.8419052704717,58.17692603358872,1741.0188313040603
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,720,1280,720,yuv420p,60,5971994,801,36.467715,59.566216,30,1142.6466553637033,37.05135331814359,1179.6980086818469
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,720,1280,720,yuv420p,60,5971994,210,32.870215,36.506739,40,789.8078308,25.862431602400004,815.6702624340289
Gaming_2160P-34a1,Gaming_2160P-34a1_downsample_720p,720,1280,720,yuv420p,60,5971994,91,28.552552,7.959159,50,613.6216792532358,21.12791604,634.7495952882358
Gaming_2160P-3002,Gaming_2160P-3002,2160,3840,2160,yuv420p,24,2388797,72670,53.597605,99.910495,10,13167.025578602595,555.5172135376199,13722.542792140215
Gaming_2160P-3002,Gaming_2160P-3002,2160,3840,2160,yuv420p,24,2388797,23079,48.393014,99.494214,20,9466.385955652357,317.4249029374348,9783.810858589792
Gaming_2160P-3002,Gaming_2160P-3002,2160,3840,2160,yuv420p,24,2388797,6911,43.125606,93.297675,30,6668.209929411511,201.0929080322455,6869.302837443757
Gaming_2160P-3002,Gaming_2160P-3002,2160,3840,2160,yuv420p,24,2388797,2085,37.257952,65.511955,40,4674.838702471428,149.7903397145346,4824.629042185962
Gaming_2160P-3002,Gaming_2160P-3002,2160,3840,2160,yuv420p,24,2388797,704,31.689127,32.679315,50,3324.4784427958025,125.20070230874288,3449.6791451045456
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,1080,1920,1080,yuv420p,24,2388797,29657,47.67671,99.449584,10,3732.3022366310056,258.8750427,3991.177279324405
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,1080,1920,1080,yuv420p,24,2388797,8992,44.346724,96.273791,20,2685.983167635723,99.25731989204996,2785.240487527773
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,1080,1920,1080,yuv420p,24,2388797,2664,39.526415,77.030156,30,1598.4055352695807,52.39832638358571,1650.8038616531665
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,1080,1920,1080,yuv420p,24,2388797,725,34.00309,44.178074,40,1126.9678073477214,34.75523503573333,1161.7230423834546
Gaming_2160P-3002,Gaming_2160P-3002_downsample_1080p,1080,1920,1080,yuv420p,24,2388797,231,29.140086,13.107971,50,782.1621202826126,26.362968419999994,808.5250887026126
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,720,1280,720,yuv420p,24,2388797,16766,44.485726,97.562404,10,1707.0432065775606,103.76863628361488,1810.811842861176
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,720,1280,720,yuv420p,24,2388797,5216,41.846441,88.868261,20,1109.694207171275,48.11481984312857,1157.8090270144037
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,720,1280,720,yuv420p,24,2388797,1515,37.321014,63.320117,30,747.7132242217366,26.384169282251616,774.0973935039882
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,720,1280,720,yuv420p,24,2388797,383,32.152001,31.05227,40,505.4461277646916,16.51943172730263,521.9655594919942
Gaming_2160P-3002,Gaming_2160P-3002_downsample_720p,720,1280,720,yuv420p,24,2388797,120,27.79033,4.271318,50,333.642308,14.495821008782812,348.1381289775188
Sports_2160P-1b70,Sports_2160P-1b70,2160,3840,2160,yuv420p,29.97002997,2983014,159628,49.463997,99.066262,10,18929.90129359704,1001.6267990197844,19931.528092616823
Sports_2160P-1b70,Sports_2160P-1b70,2160,3840,2160,yuv420p,29.97002997,2983014,44789,43.013028,96.638991,20,10600.539836325946,528.7669512,11129.306787531545
Sports_2160P-1b70,Sports_2160P-1b70,2160,3840,2160,yuv420p,29.97002997,2983014,4700,39.060926,87.742202,30,4816.846354083048,219.0389859336757,5035.885340016724
Sports_2160P-1b70,Sports_2160P-1b70,2160,3840,2160,yuv420p,29.97002997,2983014,912,34.817706,59.543068,40,3613.433483623626,171.4389372625846,3784.8724208862113
Sports_2160P-1b70,Sports_2160P-1b70,2160,3840,2160,yuv420p,29.97002997,2983014,270,29.513733,21.796449,50,3127.385386,153.2311530996381,3280.6165387835777
Sports_2160P-1b70,Sports_2160P-1b70_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,61068,41.275148,95.115125,10,5418.202033612884,351.2509054533729,5769.452939066257
Sports_2160P-1b70,Sports_2160P-1b70_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,8860,39.216904,89.032816,20,2045.4374111699049,116.04569026038855,2161.483101430293
Sports_2160P-1b70,Sports_2160P-1b70_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,1451,36.549505,72.348992,30,1081.9049049050002,46.89410694713684,1128.799011852137
Sports_2160P-1b70,Sports_2160P-1b70_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,340,32.093806,37.208371,40,897.2630382812763,32.781032771269224,930.0440710525456
Sports_2160P-1b70,Sports_2160P-1b70_downsample_1080p,1080,1920,1080,yuv420p,29.97002997,2983014,93,27.249694,8.530185,50,713.8786629137652,26.192672584800004,740.0713354985652
Sports_2160P-1b70,Sports_2160P-1b70_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,24836,37.763643,86.665327,10,2006.6161145463689,173.78286684073333,2180.398981387102
Sports_2160P-1b70,Sports_2160P-1b70_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,4178,36.800904,78.208269,20,816.6811186971839,49.01460158,865.6957202742715
Sports_2160P-1b70,Sports_2160P-1b70_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,840,34.560456,57.363059,30,488.5448267466965,23.642324595450003,512.1871513421465
Sports_2160P-1b70,Sports_2160P-1b70_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,194,30.51129,23.751173,40,376.1432530268687,16.224873010576474,392.3681260374451
Sports_2160P-1b70,Sports_2160P-1b70_downsample_720p,720,1280,720,yuv420p,29.97002997,2983014,51,26.110826,3.472858,50,295.7717022295561,12.572908532616667,308.3446107621728